"SRR8750453","SRR8750454","SRR8750455","SRR8750456","SRR8750457","SRR8750458","SRR8750459","SRR8750460","SRR8750461","SRR8750462","SRR8750637","SRR8750638","SRR8750639","SRR8750640","SRR8750641","SRR8750642","SRR8750643","SRR8750644","SRR8750645","SRR8750646"
"LTR45",16.2568064353585,22.6478186378936,24.1406838504472,28.1946240489286,23.6809462616394,19.9371231499941,13.2042333282489,23.1687149064915,10.2355972650196,14.3184994304422,35.8606033808743,23.0668747756695,15.4299382123864,20.5424598045127,11.6461360058794,5.92093078290086,7.69560459912523,22.9200466801775,12.2345602647032,19.5453719198527
"LTR45B",100.368109296561,64.3198049316178,94.7057597209853,78.5850159661626,73.6168546829226,75.437763270248,79.6969797312168,79.9547808537747,80.9542692778826,84.001863325261,56.032192782616,58.7156812471586,72.9415260949175,105.646936137494,86.8166502256466,65.1302386119094,83.1125296705524,91.6801867207102,111.334498408799,72.5970957023099
"LTR45C",86.2317558745104,107.803616716374,127.51233008185,140.373234626581,113.256699512189,97.5302510851063,84.4127773484486,118.569305697927,93.9813930697258,85.9109965826533,78.4450698956625,102.752442182528,119.231340732077,111.516210367354,110.108922237405,66.6104713076346,73.8778041516022,110.016224064852,100.323394170566,69.8048997137595
"LTR46-int",35.3408835551272,28.0832951109881,41.4724568712812,23.9954247224924,42.7286639068712,36.1023581364758,29.2379452268369,37.705947788996,19.5406856877648,33.4098320043652,284.643539335689,270.511531460124,199.186475105352,201.022642372731,145.047330255044,115.458150266567,173.92066394023,179.693165972592,183.518403970548,379.738654442852
"LTR46",86.2317558745104,63.4138921861021,69.3270920833357,71.9862741674772,52.5099243192874,65.1997811121429,89.1285749656803,71.7775873573659,97.7034284388238,100.229496013096,96.3753715860996,85.976533254768,116.425897420734,95.3757062352374,77.2879934935634,44.4069808717564,61.5648367930018,57.7585176340474,67.2900814558677,80.9736836679611
"LTR47A",137.122628193894,145.851952028035,162.794868017119,140.373234626581,131.274810798219,142.254067881039,129.21285471215,143.100886187154,146.089888237098,150.821527333991,215.163620285246,123.722328342227,159.91026874655,132.058670171867,114.343880784998,121.379081049468,132.364399104954,110.016224064852,115.00486648821,170.323955301573
"LTR47B",61.4931373859214,70.661194150228,61.8991893601211,74.9857022577887,59.2023656540986,78.6708102675443,73.0948630670923,61.7832397506441,100.494954965647,95.4566628696148,11.2064385565232,4.1939772319399,2.80544331134298,4.40195567239557,3.17621891069439,4.44069808717564,0,0.916801867207102,2.44691205294064,8.37658796565114
"LTR48",183.772594486662,182.088461848665,190.030511335572,201.561567668936,205.921271840343,180.511790682379,163.638177317942,210.335588268737,172.144135820785,142.230427675726,165.855290636543,146.789203117897,221.630021596096,181.947501125684,189.514395004765,165.786061921224,158.52945474198,241.118891075468,228.78627694995,106.103447564914
"LTR48B",279.899797756608,388.636567826254,221.599097909234,220.158021828868,229.087414922381,260.260283282355,244.749896334329,269.393096853911,254.959422783216,280.642588836668,291.367402469603,203.407895749085,187.96470185998,157.003085648775,194.808093189256,213.153508184431,123.129673586004,161.35712862845,196.976420261722,212.206895129829
"LTR49-int",446.001950465706,445.709070793746,516.23923926341,511.102546589088,525.614046372475,523.214772395791,444.699715304955,506.985996777344,474.559509560001,404.736250567167,356.364746097438,339.712155787132,460.092703060249,415.251151762649,440.435688949622,275.32328140489,366.310778918361,426.312868251302,449.008361714608,329.479126648945
"LTR49",187.306682842174,214.701320687231,207.981276250007,282.546126107348,255.342377082025,211.225737156694,193.819282068226,232.595726120072,189.823803824001,194.731592254014,192.750743172199,209.698861596995,213.213691662067,236.238287751896,229.746501206894,196.870948531453,195.468356817781,246.61970227871,269.160325823471,209.414699141279
"LTR4",40.9954249239476,43.4838117847557,37.7585055096739,27.5947384308663,36.03622257206,31.2527876405313,39.1411202230236,35.888793678683,46.5254421137256,30.5461321182767,13.4477262678278,20.9698861596995,42.0816496701447,30.813689706769,26.4684909224532,10.3616288700765,16.9303301180755,31.1712634850415,25.6925765558768,22.337567908403
"LTR50",420.556514306014,411.284386464148,460.529968839301,410.921648372682,462.808058461171,400.897827664746,429.137583168091,490.177321256948,406.632364073962,437.191515942836,627.5605591653,668.939368494414,531.631507499495,595.731334330867,533.604776996657,331.572123842448,366.310778918361,495.073008291835,424.539241185202,664.542645274991
"LTR51",89.0590265589206,75.1907578778068,93.4677759337829,97.7813557441565,89.5757532505492,79.7484925999764,91.9580535360194,73.1404529401007,78.162742751059,122.184528473107,76.2037821843578,102.752442182528,77.149691061932,89.5064320053766,98.462786231526,74.0116347862607,70.7995623119521,70.5937437749468,83.1950097999819,134.025407450418
"LTR52-int",71.388584781357,76.0966706233225,78.6119704873538,85.7836433829103,77.2204769401286,74.8989221040319,72.151703543646,63.1461053333789,50.2474774828237,73.5016304096034,73.9624944730532,52.4247153992488,33.6653197361158,48.4215123963513,45.5258043866195,76.9721001777111,67.721320472302,42.1728858915267,55.0555211911645,44.6751358168061
"LTR52",140.656716549406,105.085878479826,138.03519227307,150.57129013364,146.204103006643,147.6424795432,127.798115426981,148.098059990514,129.340729076157,114.547995443538,163.614002925239,201.310907133115,133.258557288792,173.143589780893,157.752205897821,196.870948531453,116.973189906703,165.941137964485,165.166563573493,153.570779370271
"LTR53",139.949898878304,109.615442207405,121.322411145837,134.97426406402,138.482055312631,126.088832894557,145.718146372462,106.757803980892,123.75767602251,176.594826308787,215.163620285246,159.371134813716,187.96470185998,149.666492861449,135.51867352296,179.108156182751,189.311873138481,128.352261408994,157.825827414671,167.531759313023
"LTR54",168.222605722406,151.287428501129,176.412689676345,173.96682923807,175.547884243892,156.802779368873,165.052916603112,164.90673551091,181.44922424353,168.003726650522,186.026880038285,119.528351110287,127.647670666106,137.927944401728,122.813797880183,125.819779136643,163.146817501455,165.024336097278,194.529508208781,159.155171347372
"LTR54B",137.829445864996,129.545522608751,196.220430271584,197.3623683425,186.873554195111,165.424238028329,151.37710351314,175.35537164521,143.298361710275,121.229961844411,89.6515084521857,92.2674991026778,84.1632993402894,92.441069120307,110.108922237405,148.023269572521,98.5037388688029,150.355506221965,141.920899070557,72.5970957023099
"LTR55",96.1272032699461,68.8493686591966,55.709270424109,65.9874179868541,87.0017373525449,52.2675931229575,63.6632678326288,75.8661841055703,110.730552230667,59.1831309791612,89.6515084521857,77.5885787908882,77.149691061932,80.7025206605855,66.7005971245821,81.4127982648868,92.3472551895027,64.1761307044971,94.2061140382148,72.5970957023099
"LTR56",178.824870788944,184.806200085212,233.359943887657,227.356649245615,206.436075019944,177.278743685083,207.023515396474,224.418532623663,178.657697716706,196.640725511407,271.195813067862,264.220565612214,203.394640072366,236.238287751896,239.275157938977,133.220942615269,136.981761864429,200.779608918355,233.680101055831,256.882030946635
"LTR57-int",63.613590399229,71.5671068957438,69.3270920833357,61.1883330423556,71.0428387849183,74.8989221040319,56.5895714067812,64.0546823885354,49.3169686405492,86.8655632113495,13.4477262678278,31.4548292395493,28.0544331134298,24.9444154769082,33.8796683807401,25.1639558273286,13.8520882784254,41.2560840243196,31.8098566882284,22.337567908403
"LTR57",32.513612870717,25.3655568744408,41.4724568712812,28.7945096669909,33.9770098536566,40.4130874662043,44.8000773637018,37.705947788996,35.3593360064315,39.1372317765421,33.6193156695696,37.7457950874591,21.0408248350724,29.3463711493038,44.4670647497214,19.2430250444278,24.6259347172007,43.0896877587338,55.0555211911645,33.5063518626046
"LTR58",15.549988764256,6.34138921861021,9.28487840401817,8.39839865287234,10.810866771618,14.0098703216175,6.60211666412447,7.26861644125224,15.8186503186667,11.4547995443538,13.4477262678278,14.6789203117897,7.01360827835745,17.6078226895823,5.29369818449064,11.8418615658017,7.69560459912523,14.6688298753136,15.9049283441142,19.5453719198527
"LTR59",19.7908947908712,21.7419058923779,26.6166514248521,28.7945096669909,19.5625208248326,23.7090113135065,17.4484511837575,26.3487345995394,14.8881414763922,18.1367659452268,29.1367402469603,52.4247153992488,15.4299382123864,22.0097783619779,14.8223549165738,0,18.4694510379005,22.9200466801775,15.9049283441142,13.9609799427519
"LTR5",0.706817671102544,0,2.47596757440485,2.39954247224924,1.54440953880257,0.538841166216057,0.943159523446353,0.454288527578265,0,0.954566628696148,2389.21270025075,1964.87833316384,1969.42120456277,1680.07974829764,1617.75416518034,1460.98967068079,1546.81652442417,1297.27464209805,1725.07299732315,2222.5880068861
"LTR5A",488.411010731858,664.939955208556,426.485414691235,465.511239616352,263.579227955639,586.798030009286,606.451573576005,237.592899923433,575.984973367923,815.19990090651,1750.44570252893,1627.26316599268,1534.57749130461,1292.70764912683,1402.83001889002,882.218686652228,1386.74794876237,1046.98773235051,1448.57193534086,1650.18782923328
"LTR5B",313.120228298427,288.080253074007,252.548692589294,262.749900711292,193.051192350321,301.751053080992,361.230097479953,186.258296307089,309.859444477413,443.873482343709,625.319271453995,626.999596175015,625.613858429485,588.394741543541,517.723682443185,700.150065078026,566.396498495617,407.97683090716,532.20337151459,611.490921492534
"LTR60",46.6499662927679,49.8252010033659,38.3774974032751,44.9914213546732,50.9655147804849,43.1072932972845,51.4021940278262,50.8803150887657,19.5406856877648,43.9100649200228,31.378027958265,8.3879544638798,32.2625980804443,23.4770969194431,13.7636152796757,0,1.53912091982505,9.16801867207102,14.6814723176439,16.7531759313023
"LTR61",63.613590399229,50.7311137488817,76.136002912949,89.3829570912842,55.0839402172917,88.9087924256494,63.1916880709056,68.1432791367398,122.827167180236,68.7287972661227,87.410220740881,155.177157581776,112.217732453719,107.114254694959,114.343880784998,96.2151252221389,120.051431746354,110.933025932059,102.770306223507,164.739563324472
"LTR62",80.5772145056901,82.4380598419327,115.751484103427,87.5833002370972,74.6464610421243,102.918662747267,96.6738511532512,87.2233972950269,90.2593577006277,88.7746964687418,112.064385565232,96.4614763346177,88.3714643073039,95.3757062352374,84.6991709518503,150.983734963972,352.458690639935,77.0113568453965,92.9826580117444,117.272231519116
"LTR64",121.572639429638,73.3789323867753,87.896848891372,83.3841009106611,82.883311915738,87.2922689270012,89.1285749656803,93.5834366811226,111.661061072941,97.3657961270071,91.8927961634903,132.110282806107,108.009567486705,145.264537189054,129.166235701572,119.898848353742,120.051431746354,120.10104460413,138.250530991146,142.401995416069
"LTR65",89.0590265589206,100.556314752248,83.5639056361635,85.7836433829103,78.2500832993303,82.4426984310567,87.2422559187876,74.9576070504138,107.008516861569,105.956895785272,181.544304615676,125.819316958197,113.620454109391,90.9737505628418,101.63900514222,88.8139617435128,98.5037388688029,100.848205392781,101.546850197037,122.856623496217
"LTR66",48.7704193060756,67.0375431681651,50.1383433816981,68.3869604591033,38.0954352904634,64.6609399459268,70.7369642584765,57.6946430024397,54.9000216941962,59.1831309791612,38.1018910921789,60.8126698631286,26.6517114577583,48.4215123963513,63.5243782138877,29.6046539145043,12.3129673586004,32.0880653522486,67.2900814558677,36.298547851155
"LTR67B",458.017850874449,500.969748270206,440.722228244063,485.307465012409,439.641915379132,479.029796766075,486.198734336595,484.725858926009,464.323912294982,487.783547263732,513.254885888763,492.792324752938,531.631507499495,534.103954917329,553.720830097721,507.719814633748,435.571220310488,484.988187752557,451.455273767549,614.283117481084
"LTR68",45.9431486216654,72.4730196412595,38.9964892968763,35.3932514656763,42.2138607272703,60.8890517824144,48.101135695764,48.1545839232961,54.9000216941962,56.3194310930727,22.4128771130464,50.3277267832788,32.2625980804443,29.3463711493038,33.8796683807401,50.3279116546573,36.9389020758011,40.3392821571125,33.0333127146987,41.8829398282557
"LTR69",19.7908947908712,41.6719862937242,20.42673248884,34.1934802295517,38.6102384700643,23.1701701472904,33.9537428440687,44.9745642302483,26.9847564259609,42.9554982913267,6.72386313391392,27.2608520076094,12.6244949010434,13.2058670171867,20.1160531010644,29.6046539145043,23.0868137973757,26.5872541490059,17.1283843705845,13.9609799427519
"LTR6A",191.54758886879,294.421642292617,155.366965293904,143.972548334954,107.079061356978,193.98281983778,232.488822529526,171.721063424584,289.388249947373,285.415421980148,2346.62823373596,2136.83139967338,1764.62384283474,1449.71073477561,2015.84026865404,2263.27579176385,3059.77238861219,770.113568453965,1465.70031971145,2166.7440871151
"LTR6B",69.2681317680494,64.3198049316178,55.709270424109,53.9897056256079,47.3618925232789,65.7386222783589,65.5495868795215,44.0659871750917,84.6763046469806,59.1831309791612,307.056416448736,264.220565612214,297.376991002356,215.695827947383,229.746501206894,116.938382962292,172.381543020405,211.78123132484,253.255397479357,343.440106591697
"LTR70",51.5976899904857,70.661194150228,59.4232217857163,64.1877611326672,38.6102384700643,50.1122284580933,43.3853380785322,43.1574101199352,43.7339155869021,40.0917984052382,89.6515084521857,88.0735218707379,63.1224745052171,71.8986093157943,85.7579105887484,94.7348925264137,84.6516505903775,79.7617624470178,95.4295700646851,114.480035530566
"LTR71A",36.7545188973323,30.8010333475353,21.6647162760424,31.7939377573024,37.5806321108626,30.1751053080992,45.2716571254249,27.2573116546959,28.8457741105099,33.4098320043652,40.3431788034835,33.5518178555192,29.4571547691013,38.150282494095,49.7607629342121,35.5255846974051,13.8520882784254,34.8384709538699,57.5024332441051,33.5063518626046
"LTR71B",63.613590399229,56.1665902219761,73.0410434449429,74.9857022577887,66.4096101685106,52.8064342891736,64.134847594352,73.594741467679,46.5254421137256,61.0922642365535,125.51211183306,142.595225885957,84.1632993402894,79.2352021031203,87.8753898625447,19.2430250444278,18.4694510379005,70.5937437749468,84.4184658264522,108.895643553465
"LTR72",78.4567614923824,101.462227497763,58.1852379985139,65.9874179868541,43.243467086472,78.6708102675443,71.6801237819228,69.0518561918963,109.800043388392,64.9105307513381,62.75605591653,94.3644877186478,79.955134373275,68.963972200864,91.0516087732391,35.5255846974051,38.4780229956261,66.0097344389113,57.5024332441051,69.8048997137595
"LTR72B",12.7227180798458,14.4946039282519,24.7596757440485,27.5947384308663,24.1957494412403,19.398281983778,27.8232059416674,26.3487345995394,16.7491591609412,27.6824322321883,11.2064385565232,20.9698861596995,28.0544331134298,13.2058670171867,19.0573134641663,13.3220942615269,7.69560459912523,19.2528392113491,18.3518403970548,27.9219598855038
"LTR73",53.7181430037934,40.7660735482085,46.4243920200909,46.1911925907979,58.1727592948969,37.1800404689079,48.5727154574872,42.2488330647787,49.3169686405492,41.0463650339344,42.5844665147882,58.7156812471586,44.8870929814877,77.7678835456551,58.2306800293971,14.8023269572521,16.9303301180755,56.8417157668403,31.8098566882284,36.298547851155
"LTR75",57.9590490304086,42.57789903924,45.1864082328884,55.7893624797948,59.7171688336994,70.0493516080874,55.1748321216116,56.7860659472832,66.9966366437649,59.1831309791612,69.4799190504439,67.1036357110384,74.344247750589,61.627379413538,53.9957214818046,17.7627923487026,18.4694510379005,71.5105456421539,52.6086091382238,55.8439197710076
"LTR75B",32.513612870717,39.8601608026927,38.9964892968763,43.1917645004863,30.3733875964506,29.0974229756671,16.9768714220344,34.0716395683699,22.3322122145883,23.8641657174037,22.4128771130464,14.6789203117897,14.0272165567149,10.2712299022563,22.2335323748607,20.723257740153,9.23472551895027,32.0880653522486,13.4580162911735,33.5063518626046
"LTR75_1",26.1522538307941,30.8010333475353,30.9495946800606,31.7939377573024,32.432600314854,44.7238167959327,40.08427974647,31.8001969304786,35.3593360064315,30.5461321182767,11.2064385565232,16.7759089277596,18.2353815237294,20.5424598045127,13.7636152796757,29.6046539145043,23.0868137973757,31.1712634850415,17.1283843705845,11.1687839542015
"LTR76",117.331733403022,110.521354952921,141.130151741076,178.765914182568,140.541268031034,173.50685552157,150.433943989693,127.655076249493,144.228870552549,138.412161160941,233.093921975683,239.056702220574,204.797361728038,215.695827947383,231.86398048069,264.961652534813,295.511216606409,143.021091284308,275.277605955822,309.933754729092
"LTR77",18.3772594486662,26.2714696199566,11.1418540848218,17.396682923807,18.5329144656309,30.7139464743152,12.2610738048026,20.4429837410219,12.0966149495687,28.6369988608844,20.1715894017418,25.1638633916394,30.8598764247728,24.9444154769082,32.820928743842,5.92093078290086,7.69560459912523,14.6688298753136,28.1394886088174,22.337567908403
"LTR78",643.204080703315,676.716820900261,654.893423430082,653.275438069855,679.025393893531,634.754893802515,653.609549748322,655.538345295437,603.900238636159,596.604142935093,847.206754873155,893.317150403199,782.718683864692,815.829117950646,734.765308007301,1150.14080457849,1120.48002963263,870.044971979539,773.224208729243,1063.8266716377
"LTR78B",372.492912671041,389.54248057177,388.10791728796,376.128282525068,373.747108390222,383.654910345832,414.047030792949,404.316789544656,401.979819862589,368.462718676713,333.951868984392,308.257326547583,317.015094181757,365.362320808832,331.385506349114,300.487237232218,358.615174319236,355.719124476355,363.366439861686,301.557166763441
"LTR79",501.840546482807,547.171298291509,499.526458136178,478.108837595661,517.377195498862,516.209837234983,523.453535512726,534.24330843204,532.251057781021,575.603677103777,892.032509099247,834.60146915604,694.347219557388,672.031899319057,698.768160352765,629.098895683216,658.743753685119,551.914724058675,612.951469261631,918.632480233075
"LTR7",453.070127176731,410.378473718632,406.677674095996,443.915357366109,307.337498221712,458.014991283648,363.587996288569,352.073608873156,361.967939644785,452.464582001974,1160.9870344558,1316.90885082913,1207.74334553315,1100.48891809889,954.983152482112,629.098895683216,786.490790030598,539.996299784983,632.526765685156,1560.83755759966
"LTR7B",327.256581720478,308.010333475353,296.49711703498,322.738462517523,261.005212057635,290.435388590455,258.425709424301,247.132959002576,285.666214578275,338.871153187133,701.523053638353,622.805618943075,656.473734854258,591.329378658472,590.776717389156,674.986109250698,589.483312292992,451.066518665894,504.063882905773,625.451901435285
"LTR7C",120.159004087433,129.545522608751,118.227451677831,129.575293501459,82.3685087361372,137.404497385094,98.0885904384207,74.9576070504138,99.5644461233728,139.366727789638,56.032192782616,69.2006243270084,74.344247750589,73.3659278732595,83.6404313149522,171.706992704125,133.903520024779,75.1777531109823,90.5357459588038,103.311251576364
"LTR7Y",85.5249382034079,77.0025833688382,86.6588651041696,67.787074841041,51.9951211396866,62.5055752810626,64.134847594352,56.3317774197049,75.3712162242355,92.5929629835264,168.096578347848,130.013294190137,159.91026874655,118.85280315468,80.4642124042578,39.9662827845808,46.1736275947514,66.0097344389113,84.4184658264522,164.739563324472
"LTR80A",52.3045076615883,47.1074627668187,43.948424445686,46.7910782088602,62.2911847317037,47.9568637932291,47.6295559340408,54.0603347818136,44.6644244291766,37.2280985191498,33.6193156695696,52.4247153992488,40.6789280144732,36.6829639366298,47.6432836604158,16.2825596529774,13.8520882784254,40.3392821571125,26.9160325823471,41.8829398282557
"LTR80B",69.9749494391519,59.7902412040391,53.8522947433054,76.7853591119757,62.8059879113046,84.5980630959209,67.9074856881374,76.3204726331486,42.8034067446276,98.3203627557033,58.2734804939207,50.3277267832788,29.4571547691013,39.6176010515602,47.6432836604158,44.4069808717564,20.0085719577256,31.1712634850415,30.586400661758,41.8829398282557
"LTR81",16.9636241064611,25.3655568744408,27.2356433184533,25.195195958617,24.1957494412403,17.7817584851299,23.5789880861588,28.1658887098524,15.8186503186667,32.455265375669,26.8954525356557,31.4548292395493,23.8462681464153,22.0097783619779,25.4097512855551,7.40116347862607,15.3912091982505,22.9200466801775,24.4691205294064,13.9609799427519
"LTR81A",107.436286007587,106.897703970858,129.369305762653,111.57872495959,102.960635920171,130.938403390502,106.105446387715,121.749325390975,105.14749917702,120.275395215715,44.8257542260928,46.1337495513389,58.9143095382026,55.7581051836772,65.641857487684,51.8081443503825,44.6345066749263,66.9265363061184,75.8542736411599,67.0127037252091
"LTR81AB",20.4977124619738,25.3655568744408,24.1406838504472,19.1963397779939,16.4737017472274,16.1652349864817,16.5052916603112,22.7144263789133,30.7067917950589,18.1367659452268,71.7212067617485,23.0668747756695,16.8326598680579,33.7483268216994,15.8810945534719,4.44069808717564,1.53912091982505,16.5024336097278,20.7987524499955,55.8439197710076
"LTR81B",178.118053117841,157.628817719739,186.316559973965,172.167172383883,153.926150700656,189.672090508052,184.859266595485,133.106538580432,207.503471827216,161.321760249649,163.614002925239,155.177157581776,172.534763647593,145.264537189054,154.575986987127,284.204677579241,349.380448800285,129.269063276201,168.836931652904,181.492739255775
"LTR81C",66.4408610836392,73.3789323867753,82.9449137425623,86.9834146190349,87.0017373525449,63.0444164472786,71.2085440201996,91.3119940432313,68.8576543283139,61.0922642365535,53.7909050713114,60.8126698631286,56.1088662268596,60.1600608560728,61.4068989400915,59.2093078290086,76.9560459912523,57.7585176340474,48.9382410588129,33.5063518626046
"LTR82A",139.243081207201,143.134213791488,139.892167953874,174.566714856132,148.778118904648,142.792909047255,110.821244004946,120.840748335819,143.298361710275,129.821061502676,82.9276453182717,83.879544638798,95.3850725856614,85.1044763329811,81.5229520411559,112.497684875116,109.277585307578,117.350639002509,121.122146620562,97.7268595992633
"LTR82B",157.620340655867,170.31159615696,126.274346294647,127.17575102921,153.926150700656,165.424238028329,185.802426118932,139.466577966527,194.476348035373,176.594826308787,100.857947008709,132.110282806107,91.1769076186469,137.927944401728,127.048756427775,66.6104713076346,83.1125296705524,140.270685682687,116.228322514681,111.687839542015
"LTR83",103.902197652074,88.7794490605429,64.9941488281272,79.1849015842249,87.5165405321457,92.1418394229457,91.4864737742962,80.4090693813529,84.6763046469806,107.866029042665,94.134083874795,117.431362494317,63.1224745052171,83.6371577755159,69.8768160352765,44.4069808717564,29.2432974766759,97.1809979239528,92.9826580117444,64.2205077366588
"LTR84a",114.504462718612,116.862744171531,94.7057597209853,103.78021192478,106.564258177377,107.229392076995,97.6170106766975,98.5806104844836,127.479711391608,110.729728928753,127.753399544365,125.819316958197,162.715712057893,129.124033056937,135.51867352296,239.797696707485,163.146817501455,136.603478213858,149.261635229379,142.401995416069
"LTR84b",134.295357509483,127.73369711772,136.797208485868,137.973692154331,115.830715410193,129.321879891854,131.099173759043,132.652250052853,137.715308656628,156.548927106168,203.957181728722,190.825964053266,179.548371925951,123.254758827076,132.342454612266,171.706992704125,147.755608303204,157.689921159621,146.814723176439,159.155171347372
"LTR85a",202.85667160643,232.819575597546,232.740951994055,254.351502058419,206.950878199545,212.303419489126,205.137196349582,213.969896489363,187.962786139452,187.095059224445,123.270824121755,155.177157581776,196.381031794009,193.686049585405,165.163383356108,134.701175310994,180.07714761953,176.942760370971,183.518403970548,156.362975358821
"LTR85b",145.604440247124,164.876119683865,169.603778846732,154.770489460076,153.926150700656,168.657285025626,154.678161845202,174.446794590054,145.159379394824,121.229961844411,125.51211183306,140.498237269987,120.634062387748,142.329900074123,123.872537517081,97.6953579178641,87.7298924300276,161.35712862845,177.401123838197,153.570779370271
"LTR85c",115.211280389715,132.263260845299,136.797208485868,136.773920918207,152.896544341455,126.627674060773,126.383376141811,132.197961525275,94.9119019120003,130.775628131372,100.857947008709,75.4915901749182,78.5524127176035,95.3757062352374,79.4054727673597,66.6104713076346,95.4254970291528,104.51541286161,94.2061140382148,97.7268595992633
"LTR86A1",87.6453912167155,116.862744171531,82.9449137425623,83.9839865287234,85.4573278137423,82.4426984310567,139.58760947006,109.93782367394,114.452587599765,137.457594532245,94.134083874795,77.5885787908882,119.231340732077,112.98352892482,139.753632070553,59.2093078290086,53.8692321938766,98.0977997911599,145.591267149968,139.609799427519
"LTR86A2",51.5976899904857,53.4488519854289,38.3774974032751,46.1911925907979,37.5806321108626,45.8014991283648,44.8000773637018,35.4345051511047,58.6220570632943,59.1831309791612,58.2734804939207,69.2006243270084,53.3034229155166,61.627379413538,49.7607629342121,79.9325655691616,53.8692321938766,49.5073008291835,42.8209609264613,67.0127037252091
"LTR86B1",33.9272482129221,32.6128588385668,35.282537935269,35.3932514656763,37.5806321108626,26.4032171445868,33.9537428440687,39.9773904268873,38.150862533255,32.455265375669,73.9624944730532,46.1337495513389,68.733361127903,41.0849196090253,70.9355556721746,28.1244212187791,33.860660236151,47.6736970947693,67.2900814558677,69.8048997137595
"LTR86B2",44.5295132794603,48.9192882578502,37.7585055096739,34.793365847614,41.1842543680686,47.9568637932291,38.1979606995773,41.3402560096221,45.5949332714511,45.8191981774151,67.2386313391392,52.4247153992488,39.2762063588017,46.9541938388861,55.0544611187027,25.1639558273286,24.6259347172007,35.755272821077,29.3629446352877,55.8439197710076
"LTR86C",45.9431486216654,52.5429392399132,30.9495946800606,38.3926795559878,29.8585844168497,47.418022627013,41.9705987933627,32.2544854580568,25.1237387414118,39.1372317765421,60.5147682052253,44.036760935369,44.8870929814877,80.7025206605855,39.1733665652308,66.6104713076346,36.9389020758011,42.1728858915267,31.8098566882284,67.0127037252091
"LTR87",168.929423393508,151.287428501129,116.370475997028,139.773349008518,125.097172643008,156.263938202656,176.370830884468,119.477882753084,169.352609293961,180.413092823572,215.163620285246,186.631986821326,172.534763647593,214.228509389918,182.103217546478,256.080256360462,173.92066394023,175.109156636556,228.78627694995,181.492739255775
"LTR88a",100.368109296561,59.7902412040391,82.9449137425623,79.7847872022872,78.7648864789312,68.9716692756553,89.1285749656803,86.3148202398704,64.2051101169414,96.411229498311,56.032192782616,60.8126698631286,61.7197528495456,61.627379413538,68.8180763983784,37.0058173931304,29.2432974766759,60.5089232356687,70.9604495352787,64.2205077366588
"LTR88b",154.086252300355,120.486395153594,162.794868017119,155.370375078138,158.559379317064,135.24913272023,123.082317809749,142.192309131997,119.105131811138,132.684761388765,105.340522431318,98.5584649505877,77.149691061932,118.85280315468,111.167661874304,149.503502268247,129.286157265304,136.603478213858,105.217218276448,125.648819484767
"LTR88c",79.163579163485,94.2149255336374,80.4689461681575,97.1814701260942,102.960635920171,87.8311100932173,90.0717344891267,99.4891875396401,66.0661278014904,82.0927300678687,87.410220740881,85.976533254768,112.217732453719,68.963972200864,87.8753898625447,60.6895405247338,58.4865949533517,84.3457717830534,79.5246417205709,103.311251576364
"LTR89",128.640816140663,121.39230789911,95.3247516145866,85.7836433829103,122.523156745004,102.379821581051,124.968636856642,113.117843366988,107.008516861569,118.366261958322,192.750743172199,138.401248654017,147.285773845507,157.003085648775,116.461360058794,66.6104713076346,95.4254970291528,129.269063276201,117.451778541151,153.570779370271
"LTR8",772.551714515081,727.447934649143,874.01655376491,888.430600350281,803.607763356938,695.643945584929,654.081129510046,769.564765717581,682.993490229492,762.698736328222,741.866232441836,725.558061125603,659.279178165601,802.623250933459,706.179337811052,722.353555513904,707.995623119521,836.123302892877,713.274863432198,658.95825329789
"LTR8A",516.68371757596,498.252010033659,584.328347559544,567.491794686945,506.566328727244,500.044602248501,487.141893860041,517.434632911644,449.43577081859,576.558243732473,468.42913166267,369.069996410711,422.219218357119,384.43746205588,321.856849617031,290.125608362142,289.354732927109,400.642415969503,359.696071782275,471.881122065014
"LTR90A",56.5454136882036,49.8252010033659,49.5193514880969,61.1883330423556,64.3503974501072,46.8791814607969,52.3453535512726,42.7031215923569,55.8305305364707,47.7283314348074,33.6193156695696,16.7759089277596,22.4435464907439,32.2810082642342,26.4684909224532,57.7290751332834,47.7127485145764,46.7568952275622,41.5975048999909,27.9219598855038
"LTR90B",48.7704193060756,59.7902412040391,63.7561650409248,65.3875323687918,62.8059879113046,54.9617989540378,56.117991645058,50.4260265611874,74.440707381961,56.3194310930727,282.402251624385,195.019941285205,190.770145171323,145.264537189054,182.103217546478,50.3279116546573,84.6516505903775,103.598610994402,111.334498408799,307.141558740542
"LTR9",482.756469363038,408.566648227601,437.008276882455,502.704147936216,493.181446057621,468.791814607969,455.546049824588,503.351688556718,415.006943654433,423.82758314109,121.029536410451,98.5584649505877,110.815010798048,120.320121712146,160.928424808516,127.300011832368,121.590552666179,175.109156636556,107.664130329388,114.480035530566
"LTR9B",238.197555161557,201.112629504495,265.54752235492,251.352073968108,251.223951645218,219.308354649935,243.335157049159,275.753136240007,187.032277297177,215.732058085329,116.546960987841,140.498237269987,110.815010798048,121.787440269611,152.458507713331,296.046539145043,321.676272243434,189.77798651187,166.390019599964,100.519055587814
